thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.10187,399.8,20000000.0,Liquid,228237,6907.100420188903,-20.743536860731126,-37.13400432500104,-4.466194152334649 m^-2 kg^-1 s^2 mol K,-1.4606546798553695 m^-2 kg^-1 s^2 mol K,-24858.038865263272,-25286.58997233793,-10440.415043202514,-10011.863936127857,0.0001447785523831505,276.53477509455377,241.3453689158811,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10332,399.8,22000000.0,Liquid,228237,6947.613950381837,-21.126838284001035,-37.468679817282066,-4.506446361966372 m^-2 kg^-1 s^2 mol K,-1.473819037777956 m^-2 kg^-1 s^2 mol K,-24993.56113969817,-25151.128538066474,-10171.150347117102,-10013.582948748795,0.0001439343071077,275.9136459413795,241.5148373791179,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10406,399.8,23000000.0,Liquid,228237,6967.256834131738,-21.31318527513536,-37.63155262260961,-4.5260354578355315 m^-2 kg^-1 s^2 mol K,-1.4802255896607188 m^-2 kg^-1 s^2 mol K,-25058.9331247803,-25081.899523736796,-10036.804785217473,-10013.838386260973,0.00014352851112092244,275.6258329481127,241.59752087713923,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10458,399.8,24000000.0,Liquid,228237,6986.515579670942,-21.496208306976893,-37.79162469656181,-4.545287703146336 m^-2 kg^-1 s^2 mol K,-1.486521975633158 m^-2 kg^-1 s^2 mol K,-25122.808902950754,-25011.74226775225,-9902.650714066842,-10013.717349265346,0.00014313286624734027,275.3517758846662,241.67891819054475,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10534,399.8,25000000.0,Liquid,228237,7005.407351923821,-21.67605235721931,-37.949016503405616,-4.56421758641987 m^-2 kg^-1 s^2 mol K,-1.4927129341202963 m^-2 kg^-1 s^2 mol K,-25185.254526726647,-24940.70483354749,-9768.688035485922,-10013.237728665079,0.00014274687391667247,275.0905405792509,241.75908482319088,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10613,399.8,26000000.0,Liquid,228237,7023.9481305642785,-21.8528525307262,-38.103840371463924,-4.582838617648067 m^-2 kg^-1 s^2 mol K,-1.49880288352229 m^-2 kg^-1 s^2 mol K,-25246.33153080918,-24868.831817517603,-9634.916437006324,-10012.416150297904,0.00014237007184727938,274.8412785334912,241.8380725652722,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10666,399.8,27000000.0,Liquid,228237,7042.1528195751725,-22.026734964326447,-38.25620123468668,-4.6011634174842095 m^-2 kg^-1 s^2 mol K,-1.5047959513839018 m^-2 kg^-1 s^2 mol K,-25306.097347029423,-24796.164676238786,-9501.33542261105,-10011.26809340169,0.00014200203057512266,274.6032171127553,241.91592982906155,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10692,399.8,28000000.0,Liquid,228237,7060.035344230784,-22.197817628344698,-38.40619728991282,-4.619203796293377 m^-2 kg^-1 s^2 mol K,-1.5106960002476975 m^-2 kg^-1 s^2 mol K,-25364.60567187478,-24722.74201566596,-9367.944339158817,-10009.807995367637,0.00014164235039094603,274.3756510731259,241.99270194672545,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10772,399.8,29000000.0,Liquid,228237,7077.608737214708,-22.366211038869434,-38.553920581222414,-4.636970824433845 m^-2 kg^-1 s^2 mol K,-1.5165066506393583 m^-2 kg^-1 s^2 mol K,-25421.90679303081,-24648.599847525154,-9234.742399152436,-10008.049344658086,0.0001412906586290804,274.15793521514587,242.06843143531597,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10798,399.8,30000000.0,Liquid,228237,7094.885215317506,-22.53201889257326,-38.6994575210007,-4.654474894926691 m^-2 kg^-1 s^2 mol K,-1.5222313015635753 m^-2 kg^-1 s^2 mol K,-25478.04788036853,-24573.77181729832,-9101.728700402235,-10006.004763472447,0.00014094660726026258,273.9494779915843,242.14315823324796,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10825,399.8,31000000.0,Liquid,228237,7111.876247937496,-22.695338634100008,-38.842889355873275,-4.671725779494914 m^-2 kg^-1 s^2 mol K,-1.5278731488314663 m^-2 kg^-1 s^2 mol K,-25533.0732459785,-24498.28940752062,-8968.902243042487,-10003.686081500366,0.0001406098707482443,273.749735926307,242.21691991191997,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10879,399.8,32000000.0,Liquid,228237,7128.592618425255,-22.856261964542348,-38.984292584460036,-4.68873267880769 m^-2 kg^-1 s^2 mol K,-1.5334352014928019 m^-2 kg^-1 s^2 mol K,-25587.02457716767,-24422.18211955121,-8836.261944284084,-10001.104401900546,0.0001402801441360673,273.5582087254693,242.28975186559464,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1096,399.8,33000000.0,Liquid,228237,7145.0444791602795,-23.01487529828936,-39.123739332883396,-4.705504267643617 m^-2 kg^-1 s^2 mol K,-1.538920296606502 m^-2 kg^-1 s^2 mol K,-25639.941145763463,-24345.47763651399,-8703.806651227209,-9998.270160476683,0.00013995714133294309,273.3744349818695,242.36168748220265,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11017,399.8,34000000.0,Liquid,228237,7161.2414011211595,-23.17126017448838,-39.2612976931246,-4.722048735585642 m^-2 kg^-1 s^2 mol K,-1.544331112549782 m^-2 kg^-1 s^2 mol K,-25691.85999659315,-24268.20196971641,-8571.535152005197,-9995.193178881935,0.00013964059357689584,273.197988389324,242.4327582973579,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11075,399.8,35000000.0,Liquid,228237,7177.192418604121,-23.325493628493046,-39.39703202861156,-4.738373823774819 m^-2 kg^-1 s^2 mol K,-1.5496701810383537 m^-2 kg^-1 s^2 mol K,-25742.81611760571,-24190.379590528468,-8439.446185489567,-9991.882712566805,0.00013933024805185427,273.02847439708387,242.50299413355626,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11102,399.8,36000000.0,Liquid,228237,7192.906069654784,-23.47764852793452,-39.53100325082401,-4.754486858178262 m^-2 kg^-1 s^2 mol K,-1.5549398980066043 m^-2 kg^-1 s^2 mol K,-25792.84259376607,-24112.033549433043,-8307.538449753605,-9988.347494086627,0.0001390258666408519,272.865527245152,242.57242322625746,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11131,399.8,37000000.0,Liquid,228237,7208.390432702473,-23.627793877434964,-39.663269070197806,-4.770394779766004 m^-2 kg^-1 s^2 mol K,-1.5601425334768428 m^-2 kg^-1 s^2 mol K,-25841.970746566636,-24033.185583723265,-8175.810609458181,-9984.595772301553,0.00013872722479948876,272.7088073303424,242.6410723383305,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11212,399.8,38000000.0,Liquid,228237,7223.653159821623,-23.775995095452636,-39.79388422417959,-4.786104171939662 m^-2 kg^-1 s^2 mol K,-1.5652802405297577 m^-2 kg^-1 s^2 mol K,-25890.23026075882,-23953.856215130985,-8044.261302303985,-9980.635347931819,0.00013843411053593462,272.5579988603893,242.70896686414463,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11216,399.8,39000000.0,Liquid,228237,7238.70150699019,-23.922314266299498,-39.92290068491665,-4.801621285511786 m^-2 kg^-1 s^2 mol K,-1.5703550634738344 m^-2 kg^-1 s^2 mol K,-25937.649299700177,-23874.064838501425,-7912.889144671751,-9976.473605870504,0.0001381463234855493,272.4128077596418,242.7761309244267,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11216,399.8,40000000.0,Liquid,228237,7253.542361668235,-24.06681036999041,-40.05036784875611,-4.816952061497375 m^-2 kg^-1 s^2 mol K,-1.5753689452992494 m^-2 kg^-1 s^2 mol K,-25984.254610537944,-23793.829802486456,-7781.692736553767,-9972.117544605251,0.00013786367406972875,272.2729597951024,242.84258745286465,-0.8810822105945318,-32.8617267726373,-31.980644562042766,-22223.959933655548,-25069.860901973552,6370.645805269549,0.0001569699572958269,158.22920325256354,0.006319945872468384,-0.006162975915172558,-1.6123522073030472e-08,2.74208416133979e-05,3.434633660676471e-05,8.967899572222047e-06,1.2525631813570226,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08315,424.3,1150000.0,Liquid,228237,6032.868801557715,1.6128205034174645,-29.466488378156317,-3.544003952079977 m^-2 kg^-1 s^2 mol K,-1.1590552899106628 m^-2 kg^-1 s^2 mol K,-21412.076880018227,-24749.28095727069,-12246.64993841897,-8909.4458611665,0.0001657586188086496,305.42203522822604,247.07128461301565,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08378,424.3,2000000.0,Liquid,228237,6075.94809646997,1.2456483931257503,-29.77449984519627,-3.5810492166010373 m^-2 kg^-1 s^2 mol K,-1.1711708265719791 m^-2 kg^-1 s^2 mol K,-21566.023115843935,-24764.68286922347,-12131.362584906698,-8932.702831527153,0.00016458336775144347,303.43709674149545,247.2151694620659,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08476,424.3,3000000.0,Liquid,228237,6123.591929302967,0.8378576408534316,-30.11734800451918,-3.622284372144867 m^-2 kg^-1 s^2 mol K,-1.1846566538480223 m^-2 kg^-1 s^2 mol K,-21735.85594008576,-24773.77388597005,-11994.983127652564,-8957.065181768268,0.00016330284766604742,301.41126214306865,247.3758342845813,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08576,424.3,4000000.0,Liquid,228237,6168.396233163209,0.45272721135499167,-30.441865723615567,-3.6613148824736834 m^-2 kg^-1 s^2 mol K,-1.1974214588753915 m^-2 kg^-1 s^2 mol K,-21895.122500917023,-24774.482216784,-11857.998590253912,-8978.638874386937,0.00016211669325386235,299.6520615043155,247.52838941101766,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08682,424.3,5000000.0,Liquid,228237,6210.734162957753,0.08733269327881385,-30.75038734418101,-3.6984215043606876 m^-2 kg^-1 s^2 mol K,-1.2095570622692888 m^-2 kg^-1 s^2 mol K,-22045.192571125383,-24767.961257047722,-11720.571906911724,-8997.803220989379,0.00016101156059201985,298.1069759175441,247.67384894034475,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08769,424.3,6000000.0,Liquid,228237,6250.906149572132,-0.2606850820030402,-31.044799072485063,-3.7338310962760155 m^-2 kg^-1 s^2 mol K,-1.221137657375271 m^-2 kg^-1 s^2 mol K,-22187.170841104282,-24755.136494384366,-11582.828247928952,-9014.86259464887,0.00015997680593372036,296.73687848842314,247.81303465786308,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0884,424.3,7000000.0,Liquid,228237,6289.158109030792,-0.5932609187190526,-31.326650213236928,-3.7677299967457207 m^-2 kg^-1 s^2 mol K,-1.2322241856192666 m^-2 kg^-1 s^2 mol K,-22321.963019321593,-24736.762950651195,-11444.865265174763,-9030.065333845163,0.00015900379393611838,295.5119449322799,247.94662340185755,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08931,424.3,8000000.0,Liquid,228237,6325.694206451269,-0.9120041301333001,-31.597231328412807,-3.800273424698011 m^-2 kg^-1 s^2 mol K,-1.2428674108610982 m^-2 kg^-1 s^2 mol K,-22450.322219276826,-24713.46538030549,-11306.760127659936,-9043.616966631276,0.0001580854159817192,294.4089930566542,248.07518041966136,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08986,424.3,9000000.0,Liquid,228237,6360.686036656957,-1.2182697408400796,-31.857630585374537,-3.8315922565841745 m^-2 kg^-1 s^2 mol K,-1.2531101358304584 m^-2 kg^-1 s^2 mol K,-22572.882360858395,-24685.7671362004,-11168.574478825984,-9055.689703483979,0.00015721574594893524,293.409696377618,248.19918346674217,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09057,424.3,10000000.0,Liquid,228237,6394.279375845565,-1.5132109131562945,-32.10877529102922,-3.861798021789775 m^-2 kg^-1 s^2 mol K,-1.2629888358603507 m^-2 kg^-1 s^2 mol K,-22690.18276111361,-24654.11136374242,-11030.358007758725,-9066.429405129915,0.00015638978862536209,292.49935162080516,248.31904060657894,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09132,424.3,11000000.0,Liquid,228237,6426.599244091638,-1.7978183030297858,-32.35146310369562,-3.890986656559331 m^-2 kg^-1 s^2 mol K,-1.2725348865962898 m^-2 kg^-1 s^2 mol K,-22802.686592158298,-24618.876866893253,-10892.1510719952,-9075.960797260244,0.00015560329219522449,291.66600800738024,248.43510361329552,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09325,424.3,14170000.0,Liquid,228237,6521.785309852684,-2.640850046894716,-33.07225021714475,-3.9776774201783063 m^-2 kg^-1 s^2 mol K,-1.300886826807868 m^-2 kg^-1 s^2 mol K,-23131.886310162132,-24486.994850388266,-10454.439083253748,-9099.330543027616,0.00015333224761159583,289.4311004257326,248.78120271363906,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09447,424.3,15000000.0,Liquid,228237,6545.111530554782,-2.848542730540654,-33.250257934507474,-3.9990868275613014 m^-2 kg^-1 s^2 mol K,-1.3078887058172153 m^-2 kg^-1 s^2 mol K,-23212.041399686437,-24448.081120692565,-10339.996679081047,-9103.956958074918,0.00015278578452508618,288.9290787338509,248.86699502856828,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09509,424.3,16000000.0,Liquid,228237,6572.440237861488,-3.092423986151786,-33.45949494429201,-4.024252255490186 m^-2 kg^-1 s^2 mol K,-1.316118979473293 m^-2 kg^-1 s^2 mol K,-23305.67517591628,-24399.093831338356,-10202.230126475259,-9108.81147105318,0.00015215048959127175,288.3619135694096,248.96799962360737,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09571,424.3,17000000.0,Liquid,228237,6598.976004492798,-3.3297982519356357,-33.66336773473863,-4.048772516126332 m^-2 kg^-1 s^2 mol K,-1.3241382532056583 m^-2 kg^-1 s^2 mol K,-23396.29981860531,-24347.969038780335,-10064.602108930736,-9112.932888755708,0.00015153866286514263,287.83196440986427,249.06658223017604,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0969799999999999,424.3,19000000.0,Liquid,228237,6649.870741984301,-3.7866445010939067,-34.056334541112946,-4.096035559382591 m^-2 kg^-1 s^2 mol K,-1.339595482103863 m^-2 kg^-1 s^2 mol K,-23569.276803398636,-24239.904898928446,-9789.802153134222,-9119.174057604407,0.0001503788628080315,286.86958081902594,249.25706841905435,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09719,424.3,20000000.0,Liquid,228237,6674.318489077643,-4.006829009922332,-34.24600760884834,-4.118847985927305 m^-2 kg^-1 s^2 mol K,-1.3470562140950988 m^-2 kg^-1 s^2 mol K,-23651.961402195906,-24183.227263543205,-9652.646235108858,-9121.380373761556,0.00014982803137675784,286.43120239869694,249.34923114583034,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09806,424.3,21000000.0,Liquid,228237,6698.152102376758,-4.221941429732589,-34.43148243920911,-4.141155480575945 m^-2 kg^-1 s^2 mol K,-1.3543518097058163 m^-2 kg^-1 s^2 mol K,-23732.305994864506,-24124.939421686064,-9515.66142272963,-9123.027995908073,0.00014929490771718398,286.0180108044783,249.4394936100618,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09872,424.3,22000000.0,Liquid,228237,6721.40638273685,-4.432262017431171,-34.61298731907208,-4.162985499928812 m^-2 kg^-1 s^2 mol K,-1.3614912485303534 m^-2 kg^-1 s^2 mol K,-23810.441165136588,-24065.143140002943,-9378.852620520664,-9124.150645654301,0.00014877838700073004,285.62786190135154,249.5279583254903,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
