,A_res,E_res,G_res,H_res,M,R,V,V_vap_gas,V_vap_liq,dE_vap,dH_vap,dV_vap,dpressure,epsilon,eta_CE,eta_CE_ig,eta_CE_m,m,omega22,pressure,rho,rho_vap_gas,rho_vap_liq,s_res,s_res*,s_res**,s_res_vle_gas,s_res_vle_liq,s_total,s_vap,sigma,state,success,temperature,viscosity
1214,-5656.142955752514,-14702.725950923166,-5006.848429996334,-14053.431425166986,0.0440962,8.31446261815324,8.153215266873439e-05,0.0010495687780473803,0.0001004526102052866,-10634.017939509109,-12424.467185065283,-0.0009491161678420937,9.848736226558685e-08,208.1101,1.9023651816214316e-05,2.4505993249562818e-05,9.503135290883643e-06,2.0018290000000003,1.2881855432549376,41368542.0,12265.099930122118,952.7722441023845,9954.942912447807,-27.61721844199128,-3.3215879017476966 m^-2 kg^-1 s^2 mol K,-1.659276542475754 m^-2 kg^-1 s^2 mol K,-2.009467520160083,-20.42916069641183,-66.12250768708833,-18.419693176251748,3.618353e-10,L,1,327.5703892545367,0.00013041
1215,-5620.904690338208,-15107.384236299104,-3985.8951346398107,-13472.37468060071,0.0440962,8.31446261815324,7.901985001010825e-05,0.0010495687780473803,0.0001004526102052866,-10634.017939509109,-12424.467185065283,-0.0009491161678420937,9.848736226558685e-08,208.1101,1.9023651816214316e-05,2.4505993249562818e-05,9.503135290883643e-06,2.0018290000000003,1.2881855432549376,55158056.0,12655.048065417483,952.7722441023845,9954.942912447807,-28.960125387247622,-3.4831024826569097 m^-2 kg^-1 s^2 mol K,-1.7399600478646824 m^-2 kg^-1 s^2 mol K,-2.009467520160083,-20.42916069641183,-67.72564373365101,-18.419693176251748,3.618353e-10,L,1,327.5703892545367,0.00014616000000000002
1216,-5620.904690338208,-15107.384236299104,-3985.8951346398107,-13472.37468060071,0.0440962,8.31446261815324,7.901985001010825e-05,0.0010495687780473803,0.0001004526102052866,-10634.017939509109,-12424.467185065283,-0.0009491161678420937,9.848736226558685e-08,208.1101,1.9023651816214316e-05,2.4505993249562818e-05,9.503135290883643e-06,2.0018290000000003,1.2881855432549376,55158056.0,12655.048065417483,952.7722441023845,9954.942912447807,-28.960125387247622,-3.4831024826569097 m^-2 kg^-1 s^2 mol K,-1.7399600478646824 m^-2 kg^-1 s^2 mol K,-2.009467520160083,-20.42916069641183,-67.72564373365101,-18.419693176251748,3.618353e-10,L,1,327.5703892545367,0.00014637
1217,-211.35562694167126,-397.1125730627288,-419.9665064182902,-605.7234525393478,0.0440962,8.31446261815324,0.0038486012018460448,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,689475.7000000001,259.83466396059265,1434.6814384233264,9032.907373673346,-0.5396227022297797,-0.0649016932316953 m^-2 kg^-1 s^2 mol K,-0.03242119743079718 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-1.9933716401759356,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.63e-06
1218,-211.35562694167126,-397.1125730627288,-419.9665064182902,-605.7234525393478,0.0440962,8.31446261815324,0.0038486012018460448,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,689475.7000000001,259.83466396059265,1434.6814384233264,9032.907373673346,-0.5396227022297797,-0.0649016932316953 m^-2 kg^-1 s^2 mol K,-0.03242119743079718 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-1.9933716401759356,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.61e-06
1219,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.75e-06
1220,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.77e-06
1221,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.8e-06
1222,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.68e-06
1223,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.88e-06
1224,-456.6074365067453,-858.3551648505439,-900.1244985796252,-1301.872226923424,0.0440962,8.31446261815324,0.0017539492871665985,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,1378951.4,570.1419119223458,1434.6814384233264,9032.907373673346,-1.1670744987499573,-0.1403667984749664 m^-2 kg^-1 s^2 mol K,-0.07011927516034905 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-9.154658888328244,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,9.86e-06
1225,-758.5419949437014,-1427.175382162323,-1480.0261332444825,-2148.6595204631044,0.0440962,8.31446261815324,0.0010349137993983354,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2068427.0999999999,966.2640507657418,1434.6814384233264,9032.907373673346,-1.9423755759680927,-0.23361408489915392 m^-2 kg^-1 s^2 mol K,-0.1167003200069306 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-14.316270045076731,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.03e-05
1226,-758.5419949437014,-1427.175382162323,-1480.0261332444825,-2148.6595204631044,0.0440962,8.31446261815324,0.0010349137993983354,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2068427.0999999999,966.2640507657418,1434.6814384233264,9032.907373673346,-1.9423755759680927,-0.23361408489915392 m^-2 kg^-1 s^2 mol K,-0.1167003200069306 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-14.316270045076731,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.0160000000000001e-05
1227,-758.5419949437014,-1427.175382162323,-1480.0261332444825,-2148.6595204631044,0.0440962,8.31446261815324,0.0010349137993983354,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2068427.0999999999,966.2640507657418,1434.6814384233264,9032.907373673346,-1.9423755759680927,-0.23361408489915392 m^-2 kg^-1 s^2 mol K,-0.1167003200069306 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-14.316270045076731,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.014e-05
1228,-758.5419949437014,-1427.175382162323,-1480.0261332444825,-2148.6595204631044,0.0440962,8.31446261815324,0.0010349137993983354,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2068427.0999999999,966.2640507657418,1434.6814384233264,9032.907373673346,-1.9423755759680927,-0.23361408489915392 m^-2 kg^-1 s^2 mol K,-0.1167003200069306 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-14.316270045076731,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.0160000000000001e-05
1229,-758.5419949437014,-1427.175382162323,-1480.0261332444825,-2148.6595204631044,0.0440962,8.31446261815324,0.0010349137993983354,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2068427.0999999999,966.2640507657418,1434.6814384233264,9032.907373673346,-1.9423755759680927,-0.23361408489915392 m^-2 kg^-1 s^2 mol K,-0.1167003200069306 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-14.316270045076731,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.0170000000000001e-05
1230,-947.6887785328881,-1784.348767764192,-1836.6601750609725,-2673.3201642922763,0.0440962,8.31446261815324,0.0008176633307276314,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2413164.9499999997,1222.9972440003012,1434.6814384233264,9032.907373673346,-2.4304917456077533,-0.29232096615615066 m^-2 kg^-1 s^2 mol K,-0.14602694144012832 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-16.763462685675982,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.0330000000000001e-05
1231,-947.6887785328881,-1784.348767764192,-1836.6601750609725,-2673.3201642922763,0.0440962,8.31446261815324,0.0008176633307276314,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2413164.9499999997,1222.9972440003012,1434.6814384233264,9032.907373673346,-2.4304917456077533,-0.29232096615615066 m^-2 kg^-1 s^2 mol K,-0.14602694144012832 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-16.763462685675982,-14.690386333097942,3.618353e-10,G,1,344.2348614198211,1.0290000000000001e-05
1232,-4825.153652795648,-10881.934766822944,-7383.015201236783,-13439.79631526408,0.0440962,8.31446261815324,0.00011032525827202181,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2757902.8,9064.107491453726,1434.6814384233264,9032.907373673346,-17.59490915314525,-2.1161811606115952 m^-2 kg^-1 s^2 mol K,-1.0571238405536112 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-48.58189654511697,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,5.6210000000000006e-05
1233,-4825.153652795648,-10881.934766822944,-7383.015201236783,-13439.79631526408,0.0440962,8.31446261815324,0.00011032525827202181,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2757902.8,9064.107491453726,1434.6814384233264,9032.907373673346,-17.59490915314525,-2.1161811606115952 m^-2 kg^-1 s^2 mol K,-1.0571238405536112 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-48.58189654511697,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,5.629e-05
1234,-4825.153652795648,-10881.934766822944,-7383.015201236783,-13439.79631526408,0.0440962,8.31446261815324,0.00011032525827202181,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,2757902.8,9064.107491453726,1434.6814384233264,9032.907373673346,-17.59490915314525,-2.1161811606115952 m^-2 kg^-1 s^2 mol K,-1.0571238405536112 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-48.58189654511697,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,5.656e-05
1235,-4910.415494755142,-11248.012328147708,-7331.490268675848,-13669.087102068414,0.0440962,8.31446261815324,0.00010661558080039645,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,4136854.1999999997,9379.492120126231,1434.6814384233264,9032.907373673346,-18.410676964130534,-2.214295476406845 m^-2 kg^-1 s^2 mol K,-1.1061361766698576 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-49.68204586460262,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.138e-05
1236,-4910.415494755142,-11248.012328147708,-7331.490268675848,-13669.087102068414,0.0440962,8.31446261815324,0.00010661558080039645,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,4136854.1999999997,9379.492120126231,1434.6814384233264,9032.907373673346,-18.410676964130534,-2.214295476406845 m^-2 kg^-1 s^2 mol K,-1.1061361766698576 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-49.68204586460262,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.135e-05
1237,-4971.2028692513995,-11532.671333082468,-7260.230414720021,-13821.69887855109,0.0440962,8.31446261815324,0.0001039014757285233,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,5515805.600000001,9624.502375816375,1434.6814384233264,9032.907373673346,-19.06102257269303,-2.2925140743403514 m^-2 kg^-1 s^2 mol K,-1.1452097428603298 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-50.54679287104154,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.505e-05
1238,-4971.2028692513995,-11532.671333082468,-7260.230414720021,-13821.69887855109,0.0440962,8.31446261815324,0.0001039014757285233,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,5515805.600000001,9624.502375816375,1434.6814384233264,9032.907373673346,-19.06102257269303,-2.2925140743403514 m^-2 kg^-1 s^2 mol K,-1.1452097428603298 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-50.54679287104154,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.507000000000001e-05
1239,-5017.71894027952,-11768.648910270103,-7178.282549259051,-13929.212519249635,0.0440962,8.31446261815324,0.0001017533001033571,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,6894757.000000002,9827.691082099926,1434.6814384233264,9032.907373673346,-19.61140699737933,-2.3587101052762085 m^-2 kg^-1 s^2 mol K,-1.178277517848032 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-51.27088175263588,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.832000000000001e-05
1240,-5017.71894027952,-11768.648910270103,-7178.282549259051,-13929.212519249635,0.0440962,8.31446261815324,0.0001017533001033571,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,6894757.000000002,9827.691082099926,1434.6814384233264,9032.907373673346,-19.61140699737933,-2.3587101052762085 m^-2 kg^-1 s^2 mol K,-1.178277517848032 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-51.27088175263588,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.834e-05
1241,-5017.71894027952,-11768.648910270103,-7178.282549259051,-13929.212519249635,0.0440962,8.31446261815324,0.0001017533001033571,0.0006970188455905383,0.0001107063272800214,-8773.39951540848,-10323.062226959699,-0.000586312518310517,-9.313225746154785e-10,208.1101,1.9894050323977678e-05,2.512160694050137e-05,9.937936918676707e-06,2.0018290000000003,1.2627698498491824,6894757.000000002,9827.691082099926,1434.6814384233264,9032.907373673346,-19.61140699737933,-2.3587101052762085 m^-2 kg^-1 s^2 mol K,-1.178277517848032 m^-2 kg^-1 s^2 mol K,-2.8251240649372686,-17.51551039803521,-51.27088175263588,-14.690386333097942,3.618353e-10,L,1,344.2348614198211,6.869000000000001e-05
