,A_res,E_res,G_res,H_res,M,R,V,V_vap_gas,V_vap_liq,dE_vap,dH_vap,dV_vap,dpressure,epsilon,eta_CE,eta_CE_ig,eta_CE_m,m,omega22,pressure,rho,rho_vap_gas,rho_vap_liq,s_res,s_res*,s_res**,s_res_vle_gas,s_res_vle_liq,s_total,s_vap,sigma,state,success,temperature,viscosity,refno
10,-8681.49650324857,-17252.1941116618,-10100.8277904048,-18671.5253988179,0.0440962,8.31446261815324,7.53408717051819E-05,0.0168045422754403,7.64596703513336E-05,-16919.8879843566,-18784.3493127093,-0.0167280826050889,1.56316673383117E-07,208.1101,1.37536488257917E-05,2.06760747015482E-05,6.87054130287436E-06,2.001829,1.50331559017089,6894757,13273.0080946385,59.5077202109512,13078.7903662804,-36.7552998200295,-4.420646469656436 m^-2 kg^-1 s^2 mol K,-2.208303741057021 m^-2 kg^-1 s^2 mol K,-0.196731365365264,-35.9162006890981,-106.028979035426,-35.7194693237328,3.618353E-10,L,1,233.182633535277,0.000207,Bell
11,-8696.97632963171,-17448.6168277555,-9610.50202618448,-18362.1425243083,0.0440962,8.31446261815324,7.43508867084659E-05,0.0168045422754403,7.64596703513336E-05,-16919.8879843566,-18784.3493127093,-0.0167280826050889,1.56316673383117E-07,208.1101,1.37536488257917E-05,2.06760747015482E-05,6.87054130287436E-06,2.001829,1.50331559017089,13789514,13449.7387222974,59.5077202109512,13078.7903662804,-37.5312705129038,-4.5139742923325645 m^-2 kg^-1 s^2 mol K,-2.2549250172380177 m^-2 kg^-1 s^2 mol K,-0.196731365365264,-35.9162006890981,-106.914926567962,-35.7194693237328,3.618353E-10,L,1,233.182633535277,0.000221,Bell
12,-8704.91908421252,-17623.3234893676,-9123.94779814999,-18042.3522033051,0.0440962,8.31446261815324,7.34741667131575E-05,0.0168045422754403,7.64596703513336E-05,-16919.8879843566,-18784.3493127093,-0.0167280826050889,1.56316673383117E-07,208.1101,1.37536488257917E-05,2.06760747015482E-05,6.87054130287436E-06,2.001829,1.50331559017089,20684271,13610.2258077181,59.5077202109512,13078.7903662804,-38.2464348649956,-4.59998879320124 m^-2 kg^-1 s^2 mol K,-2.2978929734763756 m^-2 kg^-1 s^2 mol K,-0.196731365365264,-35.9162006890981,-107.728714812661,-35.7194693237328,3.618353E-10,L,1,233.182633535277,0.000234,Bell
13,-8706.85313116465,-17780.5583672517,-8641.00956197206,-17714.7147980591,0.0440962,8.31446261815324,7.26868205407444E-05,0.0168045422754403,7.64596703513336E-05,-16919.8879843566,-18784.3493127093,-0.0167280826050889,1.56316673383117E-07,208.1101,1.37536488257917E-05,2.06760747015482E-05,6.87054130287436E-06,2.001829,1.50331559017089,27579028,13757.6522478302,59.5077202109512,13078.7903662804,-38.9124399983001,-4.680090799054328 m^-2 kg^-1 s^2 mol K,-2.3379073832252044 m^-2 kg^-1 s^2 mol K,-0.196731365365264,-35.9162006890981,-108.484298208443,-35.7194693237328,3.618353E-10,L,1,233.182633535277,0.000247,Bell
14,-8703.87302562026,-17923.3825538639,-8161.51708320294,-17381.0266114466,0.0440962,8.31446261815324,7.19719123429268E-05,0.0168045422754403,7.64596703513336E-05,-16919.8879843566,-18784.3493127093,-0.0167280826050889,1.56316673383117E-07,208.1101,1.37536488257917E-05,2.06760747015482E-05,6.87054130287436E-06,2.001829,1.50331559017089,34473785,13894.3091470916,59.5077202109512,13078.7903662804,-39.5377193767257,-4.7552946224572175 m^-2 kg^-1 s^2 mol K,-2.3754749393965304 m^-2 kg^-1 s^2 mol K,-0.196731365365264,-35.9162006890981,-109.191758949313,-35.7194693237328,3.618353E-10,L,1,233.182633535277,0.00026,Bell
15,-9499.92068955232,-18143.9784157467,-10770.6768151994,-19414.7345413938,0.0440962,8.31446261815324,7.27837222905772E-05,0.0407017723694434,7.36617214838858E-05,-17912.7348855572,-19653.1658706095,-0.0406281106479595,2.00714566744864E-07,208.1101,1.25646706489515E-05,1.97699736782344E-05,6.27659537800255E-06,2.001829,1.5734573735034,6894757,13739.3357818066,24.568954661806,13575.5719504704,-40.5457612376791,-4.876534191055735 m^-2 kg^-1 s^2 mol K,-2.4360393375536744 m^-2 kg^-1 s^2 mol K,-0.0919340194379438,-39.7749096689618,-117.012125942401,-39.6829756495239,3.618353E-10,L,1,213.192636229543,0.00026,Bell
16,-9511.13984101716,-18308.7285692331,-10290.9602513156,-19088.5489795316,0.0440962,8.31446261815324,7.19939654216693E-05,0.0407017723694434,7.36617214838858E-05,-17912.7348855572,-19653.1658706095,-0.0406281106479595,2.00714566744864E-07,208.1101,1.25646706489515E-05,1.97699736782344E-05,6.27659537800255E-06,2.001829,1.5734573735034,13789514,13890.0530640727,24.568954661806,13575.5719504704,-41.2659127623137,-4.9631485109111475 m^-2 kg^-1 s^2 mol K,-2.4793069292687573 m^-2 kg^-1 s^2 mol K,-0.0919340194379438,-39.7749096689618,-117.822988531706,-39.6829756495239,3.618353E-10,L,1,213.192636229543,0.000275,Bell
17,-9516.54225959111,-18457.9508656232,-9814.75920760349,-18756.1678136356,0.0440962,8.31446261815324,7.12795368221437E-05,0.0407017723694434,7.36617214838858E-05,-17912.7348855572,-19653.1658706095,-0.0406281106479595,2.00714566744864E-07,208.1101,1.25646706489515E-05,1.97699736782344E-05,6.27659537800255E-06,2.001829,1.5734573735034,20684271,14029.2718581378,24.568954661806,13575.5719504704,-41.9405133505875,-5.044284312376057 m^-2 kg^-1 s^2 mol K,-2.519837764552345 m^-2 kg^-1 s^2 mol K,-0.0919340194379438,-39.7749096689618,-118.580509395187,-39.6829756495239,3.618353E-10,L,1,213.192636229543,0.000291,Bell
18,-9517.12991532724,-18594.2430699267,-9341.89116120367,-18419.0043158032,0.0440962,8.31446261815324,7.06268893348832E-05,0.0407017723694434,7.36617214838858E-05,-17912.7348855572,-19653.1658706095,-0.0406281106479595,2.00714566744864E-07,208.1101,1.25646706489515E-05,1.97699736782344E-05,6.27659537800255E-06,2.001829,1.5734573735034,27579028,14158.9132611861,24.568954661806,13575.5719504704,-42.5770482279991,-5.120841861149172 m^-2 kg^-1 s^2 mol K,-2.558081564983408 m^-2 kg^-1 s^2 mol K,-0.0919340194379438,-39.7749096689618,-119.293523563115,-39.6829756495239,3.618353E-10,L,1,213.192636229543,0.000306,Bell
19,-9513.65864765706,-18719.5748699763,-8872.18326401897,-18078.0994863382,0.0440962,8.31446261815324,7.00258932413185E-05,0.0407017723694434,7.36617214838858E-05,-17912.7348855572,-19653.1658706095,-0.0406281106479595,2.00714566744864E-07,208.1101,1.25646706489515E-05,1.97699736782344E-05,6.27659537800255E-06,2.001829,1.5734573735034,34473785,14280.4319047223,24.568954661806,13575.5719504704,-43.1812110640037,-5.193505948264746 m^-2 kg^-1 s^2 mol K,-2.5943804132444606 m^-2 kg^-1 s^2 mol K,-0.0919340194379438,-39.7749096689618,-119.968740663009,-39.6829756495239,3.618353E-10,L,1,213.192636229543,0.000322,Bell
20,-10391.6503945994,-19046.9362256855,-11512.3238959791,-20167.6097270653,0.0440962,8.31446261815324,7.04358162989738E-05,0.122025839311028,7.11390249843044E-05,-18876.5490113971,-20471.5834829527,-0.121954700286043,-7.57972884457558E-08,208.1101,1.13665844183954E-05,1.88199194862632E-05,5.67809958712527E-06,2.001829,1.6557233724324,6894757,14197.3225064273,8.19498563292921,14056.982088532,-44.8008108709296,-5.38829903127047 m^-2 kg^-1 s^2 mol K,-2.6916879669894227 m^-2 kg^-1 s^2 mol K,-0.0353054154743654,-44.0779782037819,-128.710669217662,-44.0426727883075,3.618353E-10,L,1,193.19484765626,0.000332,Bell
21,-10399.7591715512,-19187.0093358046,-11043.6563832534,-19830.9065475067,0.0440962,8.31446261815324,6.97931868487626E-05,0.122025839311028,7.11390249843044E-05,-18876.5490113971,-20471.5834829527,-0.121954700286043,-7.57972884457558E-08,208.1101,1.13665844183954E-05,1.88199194862632E-05,5.67809958712527E-06,2.001829,1.6557233724324,13789514,14328.046119558,8.19498563292921,14056.982088532,-45.4838742898984,-5.470452677313384 m^-2 kg^-1 s^2 mol K,-2.732727259577808 m^-2 kg^-1 s^2 mol K,-0.0353054154743654,-44.0779782037819,-129.46993878266,-44.0426727883075,3.618353E-10,L,1,193.19484765626,0.00035,Bell
22,-10403.259742783,-19315.7537942557,-10578.1760140083,-19490.670065481,0.0440962,8.31446261815324,6.9202103745039E-05,0.122025839311028,7.11390249843044E-05,-18876.5490113971,-20471.5834829527,-0.121954700286043,-7.57972884457558E-08,208.1101,1.13665844183954E-05,1.88199194862632E-05,5.67809958712527E-06,2.001829,1.6557233724324,20684271,14450.4277454381,8.19498563292921,14056.982088532,-46.1321518642679,-5.548422547904186 m^-2 kg^-1 s^2 mol K,-2.7716765757235935 m^-2 kg^-1 s^2 mol K,-0.0353054154743654,-44.0779782037819,-130.188931961485,-44.0426727883075,3.618353E-10,L,1,193.19484765626,0.000368,Bell
23,-10402.8298306394,-19434.8036207985,-10115.7136061442,-19147.6873963032,0.0440962,8.31446261815324,6.86546155054109E-05,0.122025839311028,7.11390249843044E-05,-18876.5490113971,-20471.5834829527,-0.121954700286043,-7.57972884457558E-08,208.1101,1.13665844183954E-05,1.88199194862632E-05,5.67809958712527E-06,2.001829,1.6557233724324,27579028,14565.6631041971,8.19498563292921,14056.982088532,-46.7505935056255,-5.622803980566758 m^-2 kg^-1 s^2 mol K,-2.808833312219354 m^-2 kg^-1 s^2 mol K,-0.0353054154743654,-44.0779782037819,-130.873414554048,-44.0426727883075,3.618353E-10,L,1,193.19484765626,0.000388,Bell
24,-10399.0025667483,-19545.4489381946,-9656.11455021821,-18802.5609216645,0.0440962,8.31446261815324,6.81445148940825E-05,0.122025839311028,7.11390249843044E-05,-18876.5490113971,-20471.5834829527,-0.121954700286043,-7.57972884457558E-08,208.1101,1.13665844183954E-05,1.88199194862632E-05,5.67809958712527E-06,2.001829,1.6557233724324,34473785,14674.6954109851,8.19498563292921,14056.982088532,-47.3431174920359,-5.694068235831637 m^-2 kg^-1 s^2 mol K,-2.84443288404336 m^-2 kg^-1 s^2 mol K,-0.0353054154743654,-44.0779782037819,-131.527945252182,-44.0426727883075,3.618353E-10,L,1,193.19484765626,0.000406,Bell
25,-11368.7263477552,-19966.5689338115,-12338.2595108781,-20936.1020969345,0.0440962,8.31446261815324,6.82280549905912E-05,0.496583673956491,6.88021172471378E-05,-19832.1983463667,-21269.2158501141,-0.496514871839244,1.35128175315913E-07,208.1101,1.01635302923695E-05,1.78187181078092E-05,5.07712211800784E-06,2.001829,1.75320165289289,6894757,14656.7273556003,2.01375931679867,14534.4364390414,-49.6451191280803,-5.970935393910909 m^-2 kg^-1 s^2 mol K,-2.9827399812426076 m^-2 kg^-1 s^2 mol K,-0.010210098339881,-48.9536179463952,-141.313005372604,-48.9434078480553,3.618353E-10,L,1,173.186060121533,0.000452,Bell
26,-11374.5198522986,-20086.7952601519,-11880.9748671429,-20593.2502749962,0.0440962,8.31446261815324,6.76959324325314E-05,0.496583673956491,6.88021172471378E-05,-19832.1983463667,-21269.2158501141,-0.496514871839244,1.35128175315913E-07,208.1101,1.01635302923695E-05,1.78187181078092E-05,5.07712211800784E-06,2.001829,1.75320165289289,13789514,14771.9362754423,2.01375931679867,14534.4364390414,-50.3058698935671,-6.050405444572289 m^-2 kg^-1 s^2 mol K,-3.02243870209308 m^-2 kg^-1 s^2 mol K,-0.010210098339881,-48.9536179463952,-142.038856284191,-48.9434078480553,3.618353E-10,L,1,173.186060121533,0.000476,Bell
27,-11376.5787331052,-20198.6315880384,-11426.5458153239,-20248.598670257,0.0440962,8.31446261815324,6.71999482431423E-05,0.496583673956491,6.88021172471378E-05,-19832.1983463667,-21269.2158501141,-0.496514871839244,1.35128175315913E-07,208.1101,1.01635302923695E-05,1.78187181078092E-05,5.07712211800784E-06,2.001829,1.75320165289289,20684271,14880.9638421418,2.01375931679867,14534.4364390414,-50.9397398886625,-6.12664248167333 m^-2 kg^-1 s^2 mol K,-3.060522393108167 m^-2 kg^-1 s^2 mol K,-0.010210098339881,-48.9536179463952,-142.733867665732,-48.9434078480553,3.618353E-10,L,1,173.186060121533,0.000502,Bell
28,-11375.373774641,-20303.1289807443,-10974.8282501197,-19902.583456223,0.0440962,8.31446261815324,6.67352942020677E-05,0.496583673956491,6.88021172471378E-05,-19832.1983463667,-21269.2158501141,-0.496514871839244,1.35128175315913E-07,208.1101,1.01635302923695E-05,1.78187181078092E-05,5.07712211800784E-06,2.001829,1.75320165289289,27579028,14984.5746835565,2.01375931679867,14534.4364390414,-51.5500797225729,-6.200049490874116 m^-2 kg^-1 s^2 mol K,-3.097192363021075 m^-2 kg^-1 s^2 mol K,-0.010210098339881,-48.9536179463952,-143.401897530792,-48.9434078480553,3.618353E-10,L,1,173.186060121533,0.000527,Bell
29,-11371.288217925,-20401.1452522221,-10525.6914004591,-19555.5484347562,0.0440962,8.31446261815324,6.62980824511042E-05,0.496583673956491,6.88021172471378E-05,-19832.1983463667,-21269.2158501141,-0.496514871839244,1.35128175315913E-07,208.1101,1.01635302923695E-05,1.78187181078092E-05,5.07712211800784E-06,2.001829,1.75320165289289,34473785,15083.3925059222,2.01375931679867,14534.4364390414,-52.1396296443284,-6.270956048378907 m^-2 kg^-1 s^2 mol K,-3.1326132493729015 m^-2 kg^-1 s^2 mol K,-0.010210098339881,-48.9536179463952,-144.046098306926,-48.9434078480553,3.618353E-10,L,1,173.186060121533,0.000554,Bell
30,-5959.25306454384,-13313.2080580195,-8252.23304432269,-15606.1880377984,0.0440962,8.31446261815324,9.21107317787822E-05,0.00157479393821795,9.35784378042922E-05,-12112.821394867,-14041.4729300491,-0.00148121550041366,1.42492353916168E-07,208.1101,1.81379690369496E-05,2.3874980466588E-05,9.06069850968771E-06,2.001829,1.31629844653231,3171588.22,10856.4982677768,635.003714283792,10686.2224190083,-23.652382848139,-2.844727787517859 m^-2 kg^-1 s^2 mol K,-1.4210643304287522 m^-2 kg^-1 s^2 mol K,-1.43565737787043,-23.124583705452,-66.2215141325389,-21.6889263275816,3.618353E-10,L,1,310.918144725292,0.00008806,Bell
31,-5974.60412474771,-13400.8165934618,-8187.56756904304,-15613.7800377571,0.0440962,8.31446261815324,9.14853464393995E-05,0.00157479393821795,9.35784378042922E-05,-12112.821394867,-14041.4729300491,-0.00148121550041366,1.42492353916168E-07,208.1101,1.81379690369496E-05,2.3874980466588E-05,9.06069850968771E-06,2.001829,1.31629844653231,4067906.63,10930.7122825666,635.003714283792,10686.2224190083,-23.8847831646345,-2.8726791208954454 m^-2 kg^-1 s^2 mol K,-1.4350272280476728 m^-2 kg^-1 s^2 mol K,-1.43565737787043,-23.124583705452,-66.5105579589354,-21.6889263275816,3.618353E-10,L,1,310.918144725292,0.0000912,Bell
32,-5979.24966519378,-13428.0478537832,-8166.56163289792,-15615.3598214874,0.0440962,8.31446261815324,9.12923840057975E-05,0.00157479393821795,9.35784378042922E-05,-12112.821394867,-14041.4729300491,-0.00148121550041366,1.42492353916168E-07,208.1101,1.81379690369496E-05,2.3874980466588E-05,9.06069850968771E-06,2.001829,1.31629844653231,4357486.424,10953.81625631,635.003714283792,10686.2224190083,-23.9574251775197,-2.8814159468601983 m^-2 kg^-1 s^2 mol K,-1.4393916497663877 m^-2 kg^-1 s^2 mol K,-1.43565737787043,-23.124583705452,-66.6007554971359,-21.6889263275816,3.618353E-10,L,1,310.918144725292,0.0000916,Bell
33,-5998.28476220372,-13543.625337913,-8072.4751313977,-15617.815707107,0.0440962,8.31446261815324,9.04806936820894E-05,0.00157479393821795,9.35784378042922E-05,-12112.821394867,-14041.4729300491,-0.00148121550041366,1.42492353916168E-07,208.1101,1.81379690369496E-05,2.3874980466588E-05,9.06069850968771E-06,2.001829,1.31629844653231,5646805.983,11052.0814917,635.003714283792,10686.2224190083,-24.2679325852014,-2.918761404040282 m^-2 kg^-1 s^2 mol K,-1.4580473177480602 m^-2 kg^-1 s^2 mol K,-1.43565737787043,-23.124583705452,-66.98551827637,-21.6889263275816,3.618353E-10,L,1,310.918144725292,0.00009491,Bell
34,-6018.1686743094,-13672.5042349541,-7957.79515551147,-15612.1307161562,0.0440962,8.31446261815324,8.9589024736869E-05,0.00157479393821795,9.35784378042922E-05,-12112.821394867,-14041.4729300491,-0.00148121550041366,1.42492353916168E-07,208.1101,1.81379690369496E-05,2.3874980466588E-05,9.06069850968771E-06,2.001829,1.31629844653231,7205021.065,11162.0815489072,635.003714283792,10686.2224190083,-24.6184910417744,-2.9609238951924657 m^-2 kg^-1 s^2 mol K,-1.4791093021394262 m^-2 kg^-1 s^2 mol K,-1.43565737787043,-23.124583705452,-67.4184204915115,-21.6889263275816,3.618353E-10,L,1,310.918144725292,0.00009718,Bell
35,-48.3707350923334,-84.8606779296243,-96.6200424169777,-133.109985254269,0.0440962,8.31446261815324,0.0202316542776854,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,111695.0634,49.427495462047,264.054012936021,11847.3914563344,-0.131451885250464,-0.015810027813879503 m^-2 kg^-1 s^2 mol K,-7.897791376725735e-3 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-8.3019589529917,-27.6866818688791,3.618353E-10,G,1,277.591628052836,0.000007646,Bell
36,-48.3707350923334,-84.8606779296243,-96.6200424169777,-133.109985254269,0.0440962,8.31446261815324,0.0202316542776854,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,111695.0634,49.427495462047,264.054012936021,11847.3914563344,-0.131451885250464,-0.015810027813879503 m^-2 kg^-1 s^2 mol K,-7.897791376725735e-3 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-8.3019589529917,-27.6866818688791,3.618353E-10,G,1,277.591628052836,0.000007651,Bell
37,-211.299732693536,-370.296040737717,-420.253626317806,-579.249934361986,0.0440962,8.31446261815324,0.00459192411263439,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,457122.3891,217.773633769026,264.054012936021,11847.3914563344,-0.57277054484481,-0.06888846232759065 m^-2 kg^-1 s^2 mol K,-0.03441276069414052 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-21.0732040359297,-27.6866818688791,3.618353E-10,G,1,277.591628052836,0.000007641,Bell
38,-211.299732693536,-370.296040737717,-420.253626317806,-579.249934361986,0.0440962,8.31446261815324,0.00459192411263439,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,457122.3891,217.773633769026,264.054012936021,11847.3914563344,-0.57277054484481,-0.06888846232759065 m^-2 kg^-1 s^2 mol K,-0.03441276069414052 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-21.0732040359297,-27.6866818688791,3.618353E-10,G,1,277.591628052836,0.000007641,Bell
39,-7034.29181534054,-14963.415685617,-9212.92980774164,-17142.0536780181,0.0440962,8.31446261815324,8.40395467564476E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,1539599.2381,11899.1598431399,264.054012936021,11847.3914563344,-28.5639877754787,-3.435458079168461 m^-2 kg^-1 s^2 mol K,-1.7161596116194042 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-82.3286483424654,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000122982,Bell
40,-7034.51690579957,-14964.8631303009,-9211.14046832625,-17141.4866928276,0.0440962,8.31446261815324,8.40308604715145E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,1563730.8876,11900.3898614008,264.054012936021,11847.3914563344,-28.568391201596,-3.4359876895978436 m^-2 kg^-1 s^2 mol K,-1.7164241748909836 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-82.3339111916379,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000123384,Bell
41,-7079.83894060539,-15293.714700044,-8757.78540164142,-16971.66116108,0.0440962,8.31446261815324,8.20849734019413E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,7675932.9681,12182.497703975,264.054012936021,11847.3914563344,-29.5897820011892,-3.5588327664838886 m^-2 kg^-1 s^2 mol K,-1.777790593743965 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-83.5501027516799,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000133745,Bell
42,-7080.01041206048,-15295.1524063739,-8755.58794211255,-16970.729936426,0.0440962,8.31446261815324,8.2076579539856E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,7705580.4232,12183.743591732,264.054012936021,11847.3914563344,-29.5943435035794,-3.559381389118899 m^-2 kg^-1 s^2 mol K,-1.7780646544329703 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-83.5555145195719,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000133572,Bell
43,-7125.75302128371,-15837.9965395874,-7771.2488743578,-16483.4923926615,0.0440962,8.31446261815324,7.89656496438832E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,21053829.9752,12663.7342250684,264.054012936021,11847.3914563344,-31.3851090517954,-3.774760978932205 m^-2 kg^-1 s^2 mol K,-1.885656057001974 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-85.6675489495219,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000154778,Bell
44,-7125.88376864285,-15840.8471257955,-7765.18590324109,-16480.1492603938,0.0440962,8.31446261815324,7.89495794319653E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,21136567.0592,12666.3119321839,264.054012936021,11847.3914563344,-31.3949070376645,-3.7759394057673568 m^-2 kg^-1 s^2 mol K,-1.8862447320761944 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-85.6790391746703,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000154696,Bell
45,-7132.16893926266,-16151.9934816755,-7037.8977095357,-16057.7222519485,0.0440962,8.31446261815324,7.72078657267105E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,31114659.3896,12952.0482218698,264.054012936021,11847.3914563344,-32.4931432755458,-3.9080268644906138 m^-2 kg^-1 s^2 mol K,-1.952228119629905 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-86.9627550613851,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000169707,Bell
46,-7132.1499755254,-16154.6866123745,-7031.00022278806,-16053.5368596372,0.0440962,8.31446261815324,7.71928824968574E-05,0.00378710396740797,8.44067661379871E-05,-14454.6004290395,-16464.6481041298,-0.00370269720126998,-1.86613760888577E-07,208.1101,1.63116485975241E-05,2.25591729174798E-05,8.14837261200836E-06,2.001829,1.38300998716365,31209807.0362,12954.5622297588,264.054012936021,11847.3914563344,-32.5029133628332,-3.9092019358976335 m^-2 kg^-1 s^2 mol K,-1.9528151185229272 m^-2 kg^-1 s^2 mol K,-0.692369175522747,-28.3790510444019,-86.9741388391025,-27.6866818688791,3.618353E-10,L,1,277.591628052836,0.000169606,Bell
47,-50.0169912091008,-97.9247436684435,-99.8669618009145,-147.774714260257,0.0440962,8.31446261815324,0.0150870366226335,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,204774.2829,66.2820688391388,4733.00188251928,4733.00188251928,-0.126884610196476,-0.015260710887008458 m^-2 kg^-1 s^2 mol K,-7.623383858965205e-3 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,19.5807547825665,0,3.618353E-10,G,1,377.569449795049,0.000010251,Bell
48,-50.0169912091008,-97.9247436684435,-99.8669618009145,-147.774714260257,0.0440962,8.31446261815324,0.0150870366226335,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,204774.2829,66.2820688391388,4733.00188251928,4733.00188251928,-0.126884610196476,-0.015260710887008458 m^-2 kg^-1 s^2 mol K,-7.623383858965205e-3 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,19.5807547825665,0,3.618353E-10,G,1,377.569449795049,0.000010265,Bell
49,-1144.57127393067,-2266.38856710917,-2191.4285141455,-3313.245807324,0.0440962,8.31446261815324,0.000608057108108399,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,3441173.2187,1644.5823700851,4733.00188251928,4733.00188251928,-2.9711548267145,-0.3573477882055157 m^-2 kg^-1 s^2 mol K,-0.17851064611688394 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-9.96393504210704,0,3.618353E-10,G,1,377.569449795049,0.000012324,Bell
50,-1144.57127393067,-2266.38856710917,-2191.4285141455,-3313.245807324,0.0440962,8.31446261815324,0.000608057108108399,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,3441173.2187,1644.5823700851,4733.00188251928,4733.00188251928,-2.9711548267145,-0.3573477882055157 m^-2 kg^-1 s^2 mol K,-0.17851064611688394 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-9.96393504210704,0,3.618353E-10,G,1,377.569449795049,0.000012477,Bell
51,-3938.34869465047,-9191.78041804195,-6178.28732737246,-11431.7190507639,0.0440962,8.31446261815324,0.000128385304332514,0.00021128240064585,0.00021128240064585,0,0,0,0,208.1101,2.15908103178176E-05,2.63098525823408E-05,1.07855417809501E-05,2.001829,1.21856716793204,7005073.112,7789.0534683785,4733.00188251928,4733.00188251928,-13.913815660253,-1.6734473770889944 m^-2 kg^-1 s^2 mol K,-0.8359592038525739 m^-2 kg^-1 s^2 mol K,-8.11139651464421,-8.11139651464421,-33.8375214598822,0,3.618353E-10,L,1,377.569449795049,0.000043986,Bell
