viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.0001643,300.0,4817500.0,L,34216,9933.000688269422,-79.400322447936,-34.37756886416835,-4.134671167937021 m^-2 kg^-1 s^2 mol K,-1.7733298998780318 m^-2 kg^-1 s^2 mol K,-19385.736118922243,-21395.075441347002,-11081.804782096493,-9072.465459671736,0.00010067451230331337,173.74564321790484,140.13735392595498,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001708,300.0,7651500.0,L,34216,10015.653525196898,-79.90899771167243,-34.81734545955185,-4.1875641347564665 m^-2 kg^-1 s^2 mol K,-1.7960153023549061 m^-2 kg^-1 s^2 mol K,-19533.175233920974,-21263.559876908785,-10818.356239043227,-9087.971596055417,9.98437093979188e-05,172.72260294029016,140.35987856865626,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00017580000000000002,300.0,10269400.0,L,34216,10087.499591719596,-80.35356031833874,-35.20247818731449,-4.233884954928507 m^-2 kg^-1 s^2 mol K,-1.8158819597169078 m^-2 kg^-1 s^2 mol K,-19660.182991353748,-21136.489517504313,-10575.746061309965,-9099.439535159401,9.913259385119162e-05,171.91413959420703,140.55636940360458,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00018820000000000002,300.0,14431500.0,L,34216,10194.149918021652,-81.01763440529312,-35.779108861525,-4.303237684105681 m^-2 kg^-1 s^2 mol K,-1.8456268325962157 m^-2 kg^-1 s^2 mol K,-19846.63299084778,-20925.30689829471,-10191.574239837211,-9112.900332390274,9.809547711596408e-05,170.83849016301318,140.85344415338812,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001923,300.0,17761400.0,L,34216,10273.743333819775,-81.51650494880472,-36.213314243070265,-4.355460587916355 m^-2 kg^-1 s^2 mol K,-1.8680248500018246 m^-2 kg^-1 s^2 mol K,-19984.076971208786,-20749.60091060622,-9885.606637685141,-9120.082698287706,9.733550542460362e-05,170.12331599435515,141.07947755834954,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00020130000000000001,300.0,21509500.0,L,34216,10358.130818694308,-82.04851525273052,-36.67730934915991,-4.411266372054056 m^-2 kg^-1 s^2 mol K,-1.8919595382945584 m^-2 kg^-1 s^2 mol K,-20128.12846635261,-20545.886025272703,-9542.693220524727,-9124.935661604635,9.654251500620214e-05,169.43897129511055,141.32329110080912,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00020590000000000002,300.0,24767699.0,L,34216,10427.571043695363,-82.48870724500044,-37.061947739562726,-4.457527737107646 m^-2 kg^-1 s^2 mol K,-1.911800695795757 m^-2 kg^-1 s^2 mol K,-20245.321048715963,-20364.447150765747,-9245.862828896932,-9126.736726847148,9.589961035121523e-05,168.92837279703457,141.5272248602287,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002129,300.0,28154199.0,L,34216,10496.336107813442,-82.92679345560421,-37.4453838688673,-4.503644503387575 m^-2 kg^-1 s^2 mol K,-1.9315798359518261 m^-2 kg^-1 s^2 mol K,-20360.13306001853,-20172.18359642094,-8938.568435760748,-9126.517899358341,9.527133942058152e-05,168.4660963350104,141.7321982180419,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002179,300.0,30699400.0,L,34216,10545.95439599928,-83.24425808343656,-37.723636970097324,-4.537110659170452 m^-2 kg^-1 s^2 mol K,-1.9459332227807387 m^-2 kg^-1 s^2 mol K,-20442.186072818877,-20025.51283913021,-8708.421748101011,-9125.09498178968,9.482309162832722e-05,168.15775713443983,141.88201168004576,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00022140000000000001,300.0,33916602.0,L,34216,10606.372188233227,-83.63237275606646,-38.06425399851921,-4.578077471346407 m^-2 kg^-1 s^2 mol K,-1.963503585690773 m^-2 kg^-1 s^2 mol K,-20541.17695545805,-19837.75863809109,-8418.482438535326,-9121.900755902287,9.428294446515898e-05,167.80931726248673,142.0666465199258,-0.429975979656675,-33.610107356017686,-33.18013137636101,-18821.787915766938,-21119.526597109045,9787.159691447832,0.00010217468923837169,111.32959291499625,0.008982337703898122,-0.00888016301465975,1.792795956134796e-08,1.860840774918028e-05,2.5630418160864378e-05,7.981008527749044e-06,1.3773568650436212,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002671,250.0,1846300.0,L,34216,10729.128078109194,-109.27999056000417,-42.48921963075446,-5.110278508918465 m^-2 kg^-1 s^2 mol K,-2.191760676603164 m^-2 kg^-1 s^2 mol K,-21759.72036201106,-23666.25306753816,-13043.948159849542,-11137.415454322441,9.320421871375694e-05,160.25924083237723,130.5089918792211,-0.09524874307928234,-42.25144006793771,-42.156191324858426,-21635.3808974176,-23676.31112053211,10691.334042176095,9.353369710974458e-05,19.239980105340567,0.05197510571866046,-0.05188157202155071,-3.047898644581437e-08,1.5572236219699443e-05,2.3397263641659163e-05,6.678817002546525e-06,1.5024986335656003,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
